Fairfield	 Connecticut	957,419	626	Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area
Hartford	 Connecticut	899,498	736	Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area
Litchfield	 Connecticut	185,186	920	Torrington, CT Micropolitan Statistical Area
Middlesex	 Connecticut	164,245	369	Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area
New Haven	 Connecticut	864,835	606	New Haven-Milford, CT Metropolitan Statistical Area
New London	 Connecticut	268,555	666	Norwich-New London, CT Metropolitan Statistical Area
Tolland	 Connecticut	149,788	410	Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area
Windham	 Connecticut	116,418	513	Worcester, MA-CT Metropolitan Statistical Area
