Guadalupe	 Texas	172,706	711	San Antonio-New Braunfels, TX Metropolitan Statistical Area
Hale	 Texas	32,522	1005	Plainview, TX Micropolitan Statistical Area
Hall	 Texas	2,825	903	
Hamilton	 Texas	8,222	836	
Hansford	 Texas	5,285	920	
Hardeman	 Texas	3,549	695	
Hardin	 Texas	56,231	894	Beaumont-Port Arthur, TX Metropolitan Statistical Area
Harris	 Texas	4,731,145	1729	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area
Harrison	 Texas	68,839	899	Longview, TX Metropolitan Statistical Area
Hartley	 Texas	5,382	1462	
Haskell	 Texas	5,416	903	
Hays	 Texas	251,067	678	Austin-Round Rock, TX Metropolitan Statistical Area
Hemphill	 Texas	3,382	910	
Henderson	 Texas	82,150	874	Athens, TX Micropolitan Statistical Area
Hidalgo	 Texas	870,781	1569	McAllen-Edinburg-Mission, TX Metropolitan Statistical Area
Hill	 Texas	35,874	962	
Hockley	 Texas	21,537	908	Levelland, TX Micropolitan Statistical Area
Hood	 Texas	61,598	422	Granbury, TX Micropolitan Statistical Area
Hopkins	 Texas	36,787	785	Sulphur Springs, TX Micropolitan Statistical Area
Houston	 Texas	22,066	1231	
Howard	 Texas	34,860	903	Big Spring, TX Micropolitan Statistical Area
Hudspeth	 Texas	3,202	4571	El Paso, TX Metropolitan Statistical Area
Hunt	 Texas	99,956	841	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Hutchinson	 Texas	20,617	887	Borger, TX Micropolitan Statistical Area
Irion	 Texas	1,513	1052	San Angelo, TX Metropolitan Statistical Area
Jack	 Texas	8,472	917	
Jackson	 Texas	14,988	830	
Jasper	 Texas	32,980	938	
Jeff Davis	 Texas	1,996	2265	
Jefferson	 Texas	256,526	904	Beaumont-Port Arthur, TX Metropolitan Statistical Area
Jim Hogg	 Texas	4,838	1136	
Jim Wells	 Texas	38,891	865	Alice, TX Micropolitan Statistical Area
Johnson	 Texas	179,927	729	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Jones	 Texas	19,663	931	Abilene, TX Metropolitan Statistical Area
Karnes	 Texas	14,710	750	
Kaufman	 Texas	145,310	786	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Kendall	 Texas	44,279	662	San Antonio-New Braunfels, TX Metropolitan Statistical Area
Kenedy	 Texas	350	1457	Kingsville, TX Micropolitan Statistical Area
Kent	 Texas	753	902	
Kerr	 Texas	52,598	1106	Kerrville, TX Micropolitan Statistical Area
Kimble	 Texas	4,286	1251	
King	 Texas	265	912	
Kinney	 Texas	3,129	1364	
Kleberg	 Texas	31,040	871	Kingsville, TX Micropolitan Statistical Area
Knox	 Texas	3,353	854	
Lamar	 Texas	50,088	917	Paris, TX Micropolitan Statistical Area
Lamb	 Texas	13,045	1016	
Lampasas	 Texas	21,527	712	Killeen-Temple, TX Metropolitan Statistical Area
La Salle	 Texas	6,664	1489	
Lavaca	 Texas	20,337	970	
Lee	 Texas	17,478	629	
Leon	 Texas	15,719	1072	
Liberty	 Texas	91,628	1160	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area
Limestone	 Texas	22,146	909	
Lipscomb	 Texas	3,059	932	
Live Oak	 Texas	11,335	1036	
Llano	 Texas	21,243	935	
Loving	 Texas	64	673	Pecos, TX Micropolitan Statistical Area
Lubbock	 Texas	310,639	900	Lubbock, TX Metropolitan Statistical Area
Lynn	 Texas	5,596	892	Lubbock, TX Metropolitan Statistical Area
McCulloch	 Texas	7,630	1069	
McLennan	 Texas	260,579	1042	Waco, TX Metropolitan Statistical Area
McMullen	 Texas	600	1113	
Madison	 Texas	13,455	4707	
Marion	 Texas	9,725	381	
Martin	 Texas	5,237	915	Midland, TX Metropolitan Statistical Area
Mason	 Texas	3,953	932	
Matagorda	 Texas	36,255	1114	Bay City, TX Micropolitan Statistical Area
Maverick	 Texas	57,887	1280	Eagle Pass, TX Micropolitan Statistical Area
Medina	 Texas	50,748	1328	San Antonio-New Braunfels, TX Metropolitan Statistical Area
Menard	 Texas	1,962	902	
Midland	 Texas	169,983	900	Midland, TX Metropolitan Statistical Area
Milam	 Texas	24,754	1017	
Mills	 Texas	4,456	748	
Mitchell	 Texas	8,990	910	
Montague	 Texas	19,965	931	
Montgomery	 Texas	620,443	1044	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area
Moore	 Texas	21,358	900	Dumas, TX Micropolitan Statistical Area
Morris	 Texas	11,973	254	
Motley	 Texas	1,063	989	
Nacogdoches	 Texas	64,653	947	Nacogdoches, TX Micropolitan Statistical Area
Navarro	 Texas	52,624	1071	Corsicana, TX Micropolitan Statistical Area
Newton	 Texas	12,217	933	
Nolan	 Texas	14,738	912	Sweetwater, TX Micropolitan Statistical Area
Nueces	 Texas	353,178	836	Corpus Christi, TX Metropolitan Statistical Area
Ochiltree	 Texas	10,015	918	
Oldham	 Texas	1,758	1501	Amarillo, TX Metropolitan Statistical Area
Orange	 Texas	84,808	356	Beaumont-Port Arthur, TX Metropolitan Statistical Area
Palo Pinto	 Texas	28,409	953	Mineral Wells, TX Micropolitan Statistical Area
Panola	 Texas	22,491	801	
Parker	 Texas	148,222	904	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Parmer	 Texas	9,869	882	
Pecos	 Texas	15,193	4764	
Polk	 Texas	50,123	1057	
Potter	 Texas	118,525	909	Amarillo, TX Metropolitan Statistical Area
Presidio	 Texas	6,131	3856	
Rains	 Texas	12,164	259	
Randall	 Texas	140,753	914	Amarillo, TX Metropolitan Statistical Area
Reagan	 Texas	3,385	1175	
Real	 Texas	2,758	700	
Red River	 Texas	11,587	1050	
Reeves	 Texas	14,748	2636	Pecos, TX Micropolitan Statistical Area
Refugio	 Texas	6,741	770	
Roberts	 Texas	827	924	Pampa, TX Micropolitan Statistical Area
Robertson	 Texas	16,757	855	College Station-Bryan, TX Metropolitan Statistical Area
Rockwall	 Texas	107,819	149	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Runnels	 Texas	9,900	1054	
Rusk	 Texas	52,214	924	Longview, TX Metropolitan Statistical Area
Sabine	 Texas	9,894	490	
San Augustine	 Texas	7,918	528	
San Jacinto	 Texas	27,402	571	
San Patricio	 Texas	68,755	692	Corpus Christi, TX Metropolitan Statistical Area
San Saba	 Texas	5,730	1134	
Schleicher	 Texas	2,451	1311	
Scurry	 Texas	16,932	903	Snyder, TX Micropolitan Statistical Area
Shackelford	 Texas	3,105	914	
Shelby	 Texas	24,022	794	
Sherman	 Texas	2,782	923	
Smith	 Texas	233,479	928	Tyler, TX Metropolitan Statistical Area
Somervell	 Texas	9,205	187	
Starr	 Texas	65,920	1223	Rio Grande City, TX Micropolitan Statistical Area
Stephens	 Texas	9,101	895	
Sterling	 Texas	1,372	923	San Angelo, TX Metropolitan Statistical Area
Stonewall	 Texas	1,245	919	
Sutton	 Texas	3,372	1454	
Swisher	 Texas	6,971	900	
Tarrant	 Texas	2,110,640	864	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Taylor	 Texas	143,208	916	Abilene, TX Metropolitan Statistical Area
Terrell	 Texas	760	2358	
Terry	 Texas	11,831	890	
Throckmorton	 Texas	1,440	912	
Titus	 Texas	31,247	411	Mount Pleasant, TX Micropolitan Statistical Area
Tom Green	 Texas	120,003	1522	San Angelo, TX Metropolitan Statistical Area
Travis	 Texas	1,290,188	989	Austin-Round Rock, TX Metropolitan Statistical Area
Trinity	 Texas	13,602	693	
Tyler	 Texas	19,798	923	
Upshur	 Texas	40,892	588	Longview, TX Metropolitan Statistical Area
Upton	 Texas	3,308	1242	
Uvalde	 Texas	24,564	1557	Uvalde, TX Micropolitan Statistical Area
Val Verde	 Texas	47,586	3171	Del Rio, TX Micropolitan Statistical Area
Van Zandt	 Texas	59,541	849	
Victoria	 Texas	91,319	883	Victoria, TX Metropolitan Statistical Area
Walker	 Texas	76,400	788	Huntsville, TX Micropolitan Statistical Area
Waller	 Texas	56,794	514	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area
Ward	 Texas	11,644	836	
Washington	 Texas	35,805	609	Brenham, TX Micropolitan Statistical Area
Webb	 Texas	267,114	3357	Laredo, TX Metropolitan Statistical Area
Wharton	 Texas	41,570	1090	El Campo, TX Micropolitan Statistical Area
Wheeler	 Texas	4,990	914	
Wichita	 Texas	129,350	628	Wichita Falls, TX Metropolitan Statistical Area
Wilbarger	 Texas	12,887	971	Vernon, TX Micropolitan Statistical Area
Willacy	 Texas	20,164	597	Raymondville, TX Micropolitan Statistical Area
Williamson	 Texas	609,017	1124	Austin-Round Rock, TX Metropolitan Statistical Area
Wilson	 Texas	49,753	807	San Antonio-New Braunfels, TX Metropolitan Statistical Area
Winkler	 Texas	7,791	841	
Wise	 Texas	68,632	905	Dallas–Fort Worth–Arlington, TX Metropolitan Statistical Area
Wood	 Texas	44,843	650	
Yoakum	 Texas	7,694	800	
Young	 Texas	17,867	922	
Zapata	 Texas	13,889	997	Zapata, TX Micropolitan Statistical Area
Zavala	 Texas	9,670	1299	
